lat,lon,temp,humidity,co,co2,nh3,no2,tvoc
43.02447334,131.8981182,23.50588359,25.79480896,630.3870733,429.2902827,378.0309249,658.455724,736.0221247
43.02518072,131.891155,25.34982936,17.20219903,648.7816078,506.3799432,671.3174475,518.6536517,727.5307302
43.02499376,131.8990281,27.11869256,46.21353569,280.9943089,705.3234586,709.0272087,637.5556568,512.8072067
43.02182573,131.8919317,24.281454,62.70145604,624.2565006,258.9285117,335.570564,255.7342696,365.630423
43.02446999,131.8958473,29.52751662,20.56300068,645.0032574,292.979418,554.8918967,663.4689627,658.0172756
43.01669559,131.9015478,28.98237926,15.84820064,488.6809615,358.3539391,316.791127,437.2121106,640.8981256
43.02073363,131.8861771,21.16828495,46.03739613,423.7260311,627.2585494,506.6454297,499.9635299,466.0891577
43.02081848,131.8995772,22.49607168,48.68485843,401.2947528,442.7391066,353.652943,313.9601793,567.1721057
43.01964958,131.9022428,22.58859092,30.40390715,701.6580325,355.8088566,574.9552495,264.3752544,590.6091816
43.02182844,131.887243,26.96939409,23.07451654,608.0659408,363.2240588,286.7461992,504.4906243,380.2094158
43.03257078,131.8836126,24.19353845,22.01187507,694.0273246,602.3637625,747.9158973,595.5969778,394.7672931
43.03287714,131.8825166,29.36954325,61.4656254,612.2187999,332.6339552,348.7222475,633.9637291,256.8744261
43.02418232,131.8936498,30.11644515,43.41561031,538.0027492,560.37237,337.4568356,693.2259936,302.6938774
43.02478438,131.888539,27.16676899,25.72572552,551.4594579,713.3708265,269.1773048,432.5034378,681.2016705
43.03144739,131.8854923,28.45587094,18.65791973,534.9813469,301.4390046,738.1446634,385.0062685,405.3474822
43.03227407,131.9011629,23.23313895,52.69111144,615.2690199,669.4677306,465.0983013,656.6674451,269.8178286
43.03054378,131.8891882,21.23604825,48.78432487,279.7112917,626.9179345,648.7393227,525.1187158,472.6263746
43.01630391,131.8974159,26.22353327,64.76028478,708.3794036,327.3462399,307.0408272,639.6648547,745.6442179
43.02403559,131.8890966,28.99332788,41.60851963,419.0725906,655.4027905,618.364984,333.2708155,590.8636831
43.01706737,131.8826074,23.59120948,62.14630391,270.3091361,470.4083722,674.6306218,634.9718318,469.7986387
43.0267245,131.8953696,27.35326132,22.91304167,710.2755682,628.306999,698.3773502,503.1345261,590.3433894
43.02386376,131.8866074,30.12834791,20.14488224,411.8673611,578.6379148,284.2080932,334.4121492,645.2537756
43.02680746,131.8982341,27.05984983,48.10572301,746.1764282,282.8815798,560.7254842,717.318663,438.92939
43.01692919,131.8887073,29.51988337,38.25535535,309.0981149,274.1462219,526.6826142,333.4615183,666.6000523
43.02026626,131.8940803,23.61895739,42.65706525,739.1103237,517.6825062,369.9730587,628.8566192,665.2966233
43.01750913,131.8969052,28.58631783,35.86891449,745.1853711,649.7773914,693.5192226,472.1166782,382.3677079
43.02101269,131.8867926,28.96406923,26.53688894,449.1031662,365.1161442,307.5387454,425.7022237,547.8059674
43.02232814,131.8834749,24.49559844,30.77804629,654.2757801,588.1567252,390.2185159,693.973159,560.7499663
43.02221498,131.8831212,29.24803218,62.0756976,702.2819143,504.187992,526.0651981,679.9888783,655.0811055
43.01697454,131.8862673,21.97710627,26.49192554,535.5269972,680.523716,387.4394686,578.9471941,463.2788707
43.03179562,131.890024,29.96287057,33.88443503,463.156554,658.9446644,525.2224517,462.0934601,661.8026001
43.02756786,131.8951886,27.3334977,57.18675943,270.6830489,280.8030176,306.37573,652.0594426,369.0353171
43.0304184,131.8992132,23.92355107,33.77960872,352.7254843,358.9542664,263.5629959,406.6725669,435.7497836
43.03063954,131.9015375,21.15465221,28.03072321,250.8167635,568.2293996,353.2638838,734.6194263,586.8898407
43.03325689,131.886437,30.99909774,17.92790215,729.2512925,722.0228423,306.121033,489.114164,319.1756303
43.02129947,131.8980697,30.56699772,50.25596298,724.3091165,699.606967,664.20678,589.9512813,723.5509369
43.01853617,131.8954812,22.11236759,23.09849403,287.4776237,708.5184796,433.6356873,495.889528,636.8715333
43.03238324,131.8845268,29.85331542,32.78450093,523.2236477,495.4297296,509.9929561,479.1517701,408.8377661
43.03553585,131.8965183,28.1194539,43.22965429,575.0677127,470.0114452,288.3088833,729.8493567,416.0713677
43.02144081,131.8885574,22.61097328,26.80608951,577.7359352,592.324856,435.4034231,554.9924837,356.1412545
43.01765469,131.8946838,22.38731728,60.94850718,417.8935443,485.4678917,549.0717932,398.3648734,374.5528623
43.02760122,131.8978741,26.64454897,16.07518913,409.5010324,733.2746606,328.7977116,628.0050307,257.0671982
43.02880799,131.900218,29.06797568,38.47187561,313.4419557,356.683476,484.1605191,503.0522779,475.9357542
43.02622802,131.8910258,30.90985855,33.11545444,403.4734875,318.3607713,402.1427729,715.9306311,695.4595408
43.03307189,131.8973306,29.86270147,59.24227761,515.3375421,460.4238477,686.494093,646.5973371,627.2806889
43.02533857,131.8970474,25.60924669,28.59136206,390.1570893,263.7133553,340.7268374,260.9408086,738.5056814
43.02374886,131.88492,27.68269416,52.23048249,303.6594752,322.1774074,476.0017708,677.9756366,507.8387485
43.02844938,131.8910132,30.32219553,20.5034045,524.5055583,309.9656182,346.788477,354.0502928,598.0959523
43.03257472,131.8919521,24.60483549,58.31331909,299.4565036,668.7315433,493.1603277,481.3616712,579.4947882
43.03524335,131.896595,25.77563759,50.74066163,302.9204011,620.0584339,592.259685,371.8241391,652.187323
43.02939691,131.8932876,24.66033295,55.85933347,317.4121982,437.0376135,348.8768862,697.6405598,358.418044
43.02243836,131.8906316,28.13364211,25.32556499,306.8279962,453.4397468,495.7180469,427.689411,272.9733749
43.01652571,131.8859607,25.68734079,47.67723121,503.4991487,620.0752429,325.0454917,586.246034,272.0184926
43.02679333,131.8976625,23.7893034,44.98201441,348.2233134,489.0335213,693.1216253,528.8258886,648.6559025
43.02648275,131.901137,22.45007832,59.22798982,292.4885057,396.1598669,590.7070385,707.8022355,496.7159338
43.03266545,131.8858462,25.46716468,34.44422095,563.4697505,270.6928384,704.2814019,482.2403095,544.1148838
43.01757224,131.8992573,23.27629404,15.10473612,509.2875194,557.1541686,690.6219967,370.8013872,646.0601681
43.01689085,131.9018188,29.18866097,25.65680306,420.1711406,413.0764136,477.5851958,314.2468983,609.9997537
43.03288962,131.8887446,30.63749131,45.56594637,656.0148609,302.2309597,511.6609016,444.5461276,733.6539795
43.03348947,131.8895964,29.37832594,46.6466661,256.4772985,565.0182762,557.0783308,713.5710482,706.7519746
43.0359687,131.8854505,23.01919676,29.02332748,743.0811614,728.0464974,612.7792632,319.0899958,585.7617085
43.03182845,131.8877898,21.87105811,20.6588238,542.0324396,456.7035492,631.4017217,646.9125655,621.2587904
43.03162355,131.889428,30.00488453,19.65871366,730.1210835,623.3424431,329.9409147,399.2268277,488.5437109
43.03528944,131.8881472,30.8031702,20.82960373,467.822869,449.4935742,329.0394571,459.6170415,661.5539171
43.02684569,131.900076,21.99267247,44.02544671,286.6261919,711.734116,498.3422081,721.5003909,718.8422368
43.01742426,131.8881357,22.06555443,21.71393407,378.239767,640.9103584,732.1878949,634.460144,710.5319763
43.01850275,131.886613,23.03319032,47.01673846,605.15176,525.5716842,702.5008295,414.1227771,704.9918307
43.02671785,131.8928784,28.37350912,42.99937327,534.8995922,340.4070235,316.402422,701.7028698,539.2417604
43.0356749,131.9015722,23.69066033,55.24038234,559.2912067,637.4916349,433.638959,441.2509193,512.9494653
43.03377035,131.8984917,23.91508278,56.03506025,358.3129436,361.5526049,489.790515,403.6519033,742.8587767
43.03383014,131.8824167,21.21740867,28.65270543,351.4375922,504.6615034,509.1267144,700.0310377,429.7210777
43.02397523,131.892597,24.58912447,25.85056286,422.3469113,393.7066732,608.5368562,538.0430811,493.5191541
43.02407652,131.8903299,29.88032529,56.25485163,613.6434303,481.9135967,622.7623205,620.481262,616.7722522
43.03567542,131.9010814,24.70065262,45.57794215,473.7087118,566.2591972,497.7050809,455.1008963,720.3015407
43.02969323,131.8991527,27.25285705,27.80795758,678.1382698,377.7028557,451.9906149,737.585852,606.0076517
43.03113219,131.8937727,26.56094852,18.48758902,276.4205522,721.764267,331.2265925,586.1109321,371.9133459
43.03085055,131.9009107,23.02072743,58.07028643,507.682325,589.4891172,451.7699897,732.3762978,368.6588842
43.0265404,131.9014498,28.98976355,45.79226956,265.613779,665.1210286,653.7224051,643.9161595,386.5377633
43.03108357,131.8951989,30.04575844,29.86610012,292.3623221,367.1749,600.446863,482.5336314,655.2612618
43.02619192,131.8998885,23.96986795,21.68212185,590.1095354,568.6706685,288.9800832,272.6761099,704.0964665
43.02291879,131.8845856,25.09313326,18.06472095,519.3266429,337.1387097,266.6039482,433.3282615,337.8414434
43.03585216,131.8922502,23.46254669,40.09766666,690.2103147,281.0334574,320.1794425,493.9859067,703.8383821
43.03608737,131.8965424,24.15061564,19.6236538,367.9793316,642.9211362,639.5262989,437.7417049,724.5188202
43.01810977,131.9005669,23.71044946,38.04365429,559.1818007,351.630366,591.032282,448.3856654,501.4629642
43.02593305,131.8983627,26.12943701,23.14236808,416.055627,474.6826113,499.6793495,514.6909086,613.7393838
43.0333779,131.8880676,21.49837166,58.08697364,255.4312504,570.7187584,272.9388937,366.8025872,276.9569776
43.03010909,131.8913959,26.01848074,32.98571573,453.2981744,508.516498,628.8313414,638.4194275,357.7414318
43.02017947,131.8836678,25.59699639,47.72712964,536.3212997,370.2388754,481.8899031,585.6348984,433.1169875
43.01884094,131.8849092,22.11765342,50.11794245,353.6812417,486.6828096,565.4847091,386.4889469,333.3931176
43.02214196,131.8908895,29.80509112,47.0170474,474.6298319,507.8867592,509.1495234,596.9522768,725.9109168
43.02533883,131.8986212,27.07963815,21.38285869,393.0521328,461.1584177,358.4566855,666.0773456,435.333028
43.02891854,131.8997897,22.60825511,31.5134772,402.9169377,720.5913483,264.7580065,295.3243956,577.8133173
43.02566131,131.8954088,27.08228575,46.09611913,670.5405208,294.1404817,564.694675,731.4099464,544.9690542
43.02058234,131.8932012,21.76932191,55.39332192,270.4653857,461.4465044,308.8851383,394.8252402,692.625428
43.02675007,131.8984793,21.54462559,58.07693193,722.1804302,255.9209779,512.2771425,513.592155,411.7223322
43.02954711,131.8826535,23.9981009,30.33686493,405.8282569,592.0077465,711.2706405,677.8372679,544.4131729
43.02021054,131.8968756,25.10306495,42.0184998,730.6755778,356.8515075,728.9906582,312.581967,394.5119965
43.02204817,131.9016052,29.60893975,25.60653159,731.6975209,494.9574706,684.6732017,694.3709885,552.301628
43.0247254,131.8973541,29.8724022,40.33632922,695.3788333,327.217445,739.4140066,697.4068857,541.898968
43.03587592,131.8832081,30.6335147,26.3284263,272.0988695,256.3909515,657.8042089,685.3905171,663.0268565
43.02418491,131.897494,23.41093816,40.21240851,521.7780404,593.5143166,261.076009,526.0569399,444.1231939
43.03370397,131.8845968,22.3622912,22.58037676,678.9672276,704.0443837,436.8145652,670.7895049,684.055641
43.03031345,131.883744,28.90898857,37.105515,702.1233372,402.1266445,270.442484,333.6161059,536.9377415
43.02638489,131.8951999,21.84432932,31.04247005,702.8318717,397.8595123,278.0521138,409.0816146,608.2478495
43.02505527,131.8959235,23.67157212,47.15507884,656.4196226,322.0004488,376.333981,421.7941198,704.1549396
43.02550371,131.8977185,24.40308624,23.35689603,382.3678034,745.927852,669.731143,312.5162574,561.3035906
43.0349823,131.8987802,21.5775114,49.43942412,336.7456186,326.1939562,747.4732977,339.9695105,601.9484419
43.03588906,131.8868032,28.34786386,39.28118327,529.7735524,586.0975986,619.1248853,405.336407,656.5403339
43.0246243,131.885179,24.0409778,29.53103858,735.9548482,319.586358,674.585712,573.5699483,567.2928878
43.02482502,131.8851383,29.63369515,35.42280092,558.4813187,328.4052041,265.6118635,315.1834119,475.2584992
43.02500522,131.8835957,24.81230646,29.73589264,436.7911024,631.4452233,312.3585313,629.8034973,613.0614797
43.02108373,131.8959957,23.07287935,50.77094682,476.3838256,695.0225177,361.5733128,487.4591838,610.7469835
43.03512364,131.8908724,27.57982751,49.98786843,418.1768351,615.560062,484.7105066,654.6569253,319.6270966
43.02612293,131.8904581,21.27557771,62.31333187,499.0630564,687.7349561,254.174363,257.5961193,639.6011973
43.03294179,131.8974187,27.49615882,56.59952168,711.5862907,271.4448697,707.4485616,585.8066072,717.2855231
43.0269241,131.8868414,30.51824401,15.4821525,266.1655121,442.9388979,749.8788796,524.7919831,375.5635938
43.0172901,131.8884412,29.64413474,32.29494213,631.5265358,327.1358763,612.8580235,467.4938732,345.8257184
43.02050936,131.9012952,25.36626196,16.48956996,500.8674044,566.8508091,549.4802106,439.5412274,262.6768931
43.03266398,131.88478,30.25994013,64.49974012,505.982055,347.9846469,383.7744243,350.9458496,603.083958
43.02489005,131.8994336,28.82151132,64.23665089,315.0202654,309.2095724,370.3146809,635.2168764,671.3279904
43.0230304,131.8901362,21.07776028,23.49751309,736.2016802,627.1455301,561.89786,692.5606656,633.216796
43.02747928,131.8961517,28.79815221,50.17290055,631.2929403,617.2100326,283.8737673,535.0675041,347.3839359
43.02937609,131.891999,24.66281788,32.51412464,557.3578681,293.9179038,444.839006,659.1224156,428.34609
43.01876748,131.8828866,21.31969443,62.09607238,469.8495443,454.4915678,674.1660232,466.2027271,271.8358539
43.02040565,131.9007019,23.2305257,64.9218658,735.3083773,304.9317724,539.0679419,291.8872836,634.7023654
43.01715631,131.8837725,25.97052879,61.3295069,305.7970613,303.7980106,378.5774064,608.1905404,314.496523
43.02563446,131.8949154,30.77212804,20.22414172,671.9471687,704.2724634,576.4950823,567.3571581,481.531646
43.02711032,131.8845931,21.59844751,21.09238615,596.9382341,369.9978757,270.0606959,531.1939756,719.4958353
43.02836946,131.8876477,25.1748805,16.77480545,416.8467502,614.5645753,317.8658243,312.2417985,595.2436479
43.03402121,131.8879109,25.88115339,48.32091079,683.6999624,577.3497796,727.6718865,621.7611612,355.2810066
43.02352806,131.8827191,22.96943918,28.77878484,586.0620136,660.485558,481.5015698,406.5854804,666.5949022
43.02256845,131.8966437,30.85767576,36.54201615,743.2786854,657.1432998,602.0322383,665.1054071,569.7714643
43.03386257,131.8930222,28.49141912,25.09660693,347.5978946,676.1825294,396.4260508,532.251192,524.280838
43.01972259,131.9002336,30.71098905,34.06820675,291.9279902,672.8601623,299.8956419,285.0055049,387.3104992
43.0222855,131.8840203,24.96116408,23.95233109,393.3949354,558.506433,292.9632882,563.450594,266.2655699
43.03501668,131.8859507,24.61891398,24.5102265,634.7637623,588.5997764,367.4321451,375.1859119,444.0970337
43.01960463,131.8842858,30.24989892,18.97246322,687.3164801,715.1905704,735.3446269,515.9758252,322.0682529
43.03196933,131.8988459,21.57800447,38.49424867,259.1407558,358.3847109,700.6274219,412.045857,391.4191369
43.02197879,131.8944598,29.28405424,41.16475913,740.6645892,667.8457992,515.4366514,715.631132,361.8171738
43.026369,131.8869,28.04085067,20.78021337,606.0776314,580.0450766,633.6990396,556.0621549,413.6572299
43.01707028,131.8827376,26.58761808,30.53652827,324.166407,642.4200304,367.5438326,594.0604297,443.950327
43.02246965,131.9019893,28.46114233,56.974947,286.6094187,463.1684455,477.390274,276.4734857,431.9277291
43.029539,131.8825469,22.23632395,23.50981987,479.9984156,497.8852826,478.7470081,558.7205625,367.3672588
43.02538571,131.8943898,27.33531301,56.63947707,450.4516313,743.6802031,308.8761857,361.7222475,405.6783633
43.02179672,131.8986028,25.18654135,47.70510103,498.7671047,489.4880565,297.7736999,503.6377153,614.3315062
43.01669597,131.889983,28.14492011,30.13092466,690.6723675,741.2268635,692.2095751,476.6410153,534.8650064
43.02436477,131.8932278,30.48746767,23.99120378,293.0222406,681.6413472,431.5540136,748.5830711,683.3134348
43.02564698,131.9012129,26.18582705,27.31161289,377.8796221,682.1137065,352.2118306,689.2935962,326.2528623
43.01972492,131.8963993,30.80125975,51.45468561,367.2799171,594.1579237,502.102274,264.1115146,536.0587701
43.01949944,131.8862083,28.22280626,60.99570336,379.8711494,628.4154267,520.5911892,654.9880746,537.5852511
43.01824836,131.8831838,27.79557343,56.41766456,327.813363,417.9539379,668.8231111,420.7371881,729.3596534
43.03161218,131.8875362,25.45143087,25.88750097,424.3741314,538.0222538,397.5903228,274.272808,473.1410054
43.01817572,131.9015566,28.412053,49.77917556,695.5209946,649.7203458,589.5383883,443.6739981,335.6508948
43.03521376,131.8951811,22.95433026,27.98403042,624.9894371,376.772281,391.1200782,316.4820814,282.013557
43.0182503,131.8962285,29.82717884,35.3673829,688.5293694,604.6516953,555.7938177,588.1785968,450.3392531
43.03416876,131.8872518,22.96899583,41.43709435,497.7153711,657.7301909,574.6758556,555.0796515,621.271065
43.02083328,131.9020253,30.387442,61.35354117,709.9758984,390.9750173,602.4441328,288.1022941,515.7353505
43.02846406,131.8973653,24.40577833,32.48338141,566.1309193,502.6370557,711.564289,612.6386319,451.1781454
43.03194504,131.8972344,28.75778655,61.24940479,442.3346473,618.2870898,640.3017397,649.3335531,548.9088358
43.03092093,131.9006344,27.53494972,57.69989993,456.9486714,737.1910608,544.9325443,334.2140589,408.9495559
43.0290549,131.8851611,24.48352601,59.26909113,347.5604026,592.8052204,381.7137131,538.0301653,280.0192376
43.0280777,131.8962022,25.72181004,63.72279106,687.0982999,363.5088042,547.5222966,554.0576108,420.3765778
43.02605766,131.8938673,24.23503638,33.97753559,368.1827313,265.277698,635.2940164,583.7220713,667.9411964
43.02481597,131.8874568,22.88550608,35.84375392,560.072984,533.5873938,697.4416014,435.1860924,579.8751042
43.0299004,131.9022062,24.31040874,36.55147414,504.6293797,631.2484072,542.8698507,434.8800809,371.1168775
43.034185,131.9002584,26.64093502,23.87999392,416.6682273,267.8188596,334.3708273,499.3048927,467.4220197
43.03541067,131.8978988,27.02096348,61.94956876,323.8195915,354.5306527,670.5421321,633.7146,547.6071477
43.02273793,131.8864573,30.91481094,35.37741543,354.3803693,522.6451646,407.9045957,550.8330461,440.9214195
43.02015082,131.898839,23.37968409,34.37487814,426.1915092,671.8709102,693.4790688,301.3930791,612.803261
43.02201169,131.8859351,27.00172745,18.68156174,356.6520905,640.0236869,345.9303777,348.6990901,377.0278902
43.02589817,131.8993263,22.78185823,30.06733581,311.92885,336.7998134,457.9487803,717.9207165,274.6926116
43.02242374,131.8991571,24.1505138,24.25636618,251.5938139,499.6480335,478.2027131,618.3771717,671.3232873
43.02095739,131.8973656,30.01531354,47.1300906,715.9711051,587.0611303,266.9979992,694.4367452,728.5886625
43.0356268,131.8824097,21.04152971,64.03918223,255.8931776,651.9838234,521.7877083,332.3115061,373.9274403
43.03546884,131.8829402,30.80339766,16.8748688,294.7980988,343.7823621,432.2967445,275.3419519,551.2928633
43.01754085,131.8991286,21.96889654,21.65775706,602.3660187,501.2520682,470.2599367,640.0513428,271.1642467
43.03289692,131.8987079,26.17460461,20.79687797,472.191181,307.9674391,677.7440842,737.2873224,407.9413259
43.03023922,131.8962684,25.17917939,40.37742284,685.1427198,273.9851951,578.5762685,748.4040464,561.181039
43.01678482,131.8958603,22.08127683,30.4861565,443.6258026,511.6091363,309.301636,528.8054871,253.8221031
43.02089341,131.9002963,30.30069293,26.84838479,459.6569572,372.3676091,280.7901477,307.9739791,560.1097525
43.02878446,131.8989118,22.76347767,43.39831274,665.0101625,531.5023654,472.737883,554.2456621,561.7153594
43.02776535,131.8919424,21.15340284,22.33262389,321.1834945,619.7117508,301.2198196,745.4058099,347.0823663
43.02137973,131.8828462,26.87319589,27.76056704,304.3571729,627.439306,455.8042795,534.7033077,301.2938652
43.01645877,131.8945924,21.98134548,45.05501517,483.8073809,440.4245107,694.7518947,553.8018168,527.6992365
43.03013776,131.8966981,21.39127907,35.88664588,677.4906702,331.2870639,489.5191412,414.7544296,351.6246629
43.03588632,131.8983074,30.61936938,46.6605206,568.2238866,673.2510718,413.1237218,337.6521447,500.1793865
43.02044674,131.894766,24.80119104,22.62673239,477.054259,708.5241858,632.0309989,476.3916929,445.2118412
43.02237968,131.8929962,25.04705356,58.50298695,317.2839899,568.0757423,468.2956489,463.1853972,410.1799655
43.02086745,131.8854613,23.75612866,21.87152616,723.5003281,492.1343483,456.3165573,387.5914943,576.0193769
43.03573769,131.9021697,25.3575884,40.21589189,337.9810481,579.3208325,377.5249256,679.3799843,435.2038492
43.03569671,131.8857628,26.02014905,38.74881682,460.2559813,733.8964531,252.6597595,576.7925281,304.2330363
43.03199851,131.8824058,26.35032132,41.87767842,439.0302291,370.2823754,516.9282134,343.7191878,437.719559
43.01883703,131.8969376,29.57659448,51.6453891,473.2751966,491.1004073,546.8103687,580.3365174,326.4876629
43.03187867,131.8832271,23.03281522,33.40238471,511.7863624,412.7136575,539.0126779,747.6522622,664.6827823
43.02268842,131.8971329,27.95323881,46.7180485,652.1974663,395.309416,727.4649335,478.0034082,589.0829666
43.02202967,131.8993893,27.77960335,41.30601039,300.4661301,396.8754475,712.4240379,408.3646895,592.6871028
43.02343679,131.8838941,21.85405952,43.13419844,284.9443945,489.4244009,664.1589689,416.2530147,400.0914821
43.02558791,131.893617,30.95987591,54.66959215,741.3728376,452.3969131,680.4026456,550.5696955,461.250839
43.02271565,131.8935403,29.76686752,54.56356424,564.31465,515.5580624,486.1317715,421.5928019,529.2586137
43.02758856,131.9013571,27.65724983,37.70747412,443.7190219,265.7919519,292.6488517,376.7544108,369.3829288
43.0319305,131.8877403,22.95597224,39.8250476,693.6994873,516.9650214,595.1981122,601.3277197,282.0070144
43.0215892,131.8827206,29.07888988,30.74181649,460.967342,568.0147729,711.5900227,545.1610014,275.7366981
43.0221504,131.8998244,21.41578874,19.61419433,554.4556948,290.8193998,490.4953897,382.3425122,702.2059996
43.03408447,131.8978445,22.85276781,46.50647856,602.0252007,700.9794805,502.4384337,537.6237137,275.0992377
43.02908624,131.8823934,30.48660287,29.57981436,684.013568,632.7602361,464.506292,317.7933736,504.8137613
43.02330486,131.8893412,22.8683159,34.05232604,261.393469,390.6993092,606.5447384,632.4553957,261.030992
43.03138551,131.8938445,23.20545708,30.24291208,676.8436305,746.2378482,514.7538751,275.9050955,611.3444265
43.02448454,131.8930751,24.59764182,32.10576694,488.5379058,585.5064818,558.7206132,359.4829546,582.5224428
43.02078095,131.8950964,23.30661123,19.14749108,593.6558719,715.7693285,414.4575513,427.4234227,447.7148733
43.02243567,131.8953613,25.82565819,28.54121254,489.4584419,295.4234335,629.520036,683.7668393,298.2946066
43.03573948,131.8971575,26.02809256,35.29807959,614.7079183,378.5033575,308.9653166,546.4699846,340.0734448
43.03115546,131.8905748,28.66400331,17.15612625,276.9232614,694.9202032,654.7641419,529.7375123,544.4613004
43.01648046,131.8844217,29.33217337,30.63717124,553.2593765,397.4439684,638.9827439,293.9355713,385.4116992
43.03097457,131.8952416,27.78745391,31.99979723,596.7112051,739.2254971,550.296634,560.1074687,682.7177001
43.01725527,131.8996667,29.47790116,60.01489363,471.0299619,691.8794357,606.58956,277.675885,747.7303423
43.02987047,131.8905178,24.53974102,39.38800103,303.3635749,315.2431629,550.516548,518.8871211,529.1842509
43.02471212,131.8934694,30.7283212,59.03140268,707.0743529,514.4180102,255.1254497,705.71868,286.4465537
43.01895897,131.8866831,22.3807672,56.15505566,370.2369413,329.90026,659.2464768,659.5528339,379.68464
43.02304782,131.8905162,24.60230153,54.59715133,590.7599748,254.4572802,261.5728394,310.3731985,524.7537515
43.03343401,131.8922978,21.61297801,60.5175928,428.5413485,617.4052891,289.5846076,403.6392778,713.0937497
43.02921437,131.8988102,22.49596453,27.15037837,654.3115315,387.9093349,534.175241,681.6835555,661.5718568
43.03450381,131.8893622,22.00486636,36.07519497,409.6152832,582.5221616,725.2969895,602.3973683,625.2885279
43.03418283,131.8947121,24.67510716,58.02960068,353.7919458,713.3628802,495.0465545,414.0377435,316.691239
43.03179473,131.8970383,24.36201796,44.89305056,673.362385,345.0208894,654.5897354,449.9071489,443.0554657
43.03483067,131.9012622,30.84546217,26.34914328,390.8967951,380.6588423,323.2110906,699.4610095,406.3431294
43.02935465,131.9011864,22.6886935,21.54725502,445.4499982,552.6256457,704.0637538,466.2968221,504.9322398
43.02628692,131.8900519,25.57404198,36.32060609,453.698589,498.2445532,695.8725813,737.3031685,331.5285298
43.03597743,131.8846676,25.35724252,60.95770363,316.9239324,353.7381763,436.0854257,484.3982041,404.1740066
43.02428699,131.8987291,23.36958374,60.22351401,689.6998891,339.9158209,251.5696787,604.1582898,406.6424815
43.03525739,131.8955756,29.42267889,54.25519239,641.6539618,378.9655394,318.0042124,619.9035391,261.4078117
43.0333579,131.8843793,29.77467562,34.10094433,328.7759717,427.2229074,265.0576224,648.3978798,374.2870673
43.0348888,131.8886436,30.48709488,29.48254241,348.2271578,250.9243932,491.916528,549.3678011,447.544925
43.03001638,131.8861011,25.04230496,28.00784141,312.1653601,280.7940577,722.9694007,645.0381028,450.6664876
43.02138572,131.9018615,24.92612488,40.31913658,325.1477997,497.4686038,712.8014183,457.1400315,347.7892022
43.03113672,131.8952488,29.99563963,37.59178243,382.0648815,591.8910826,453.7555305,514.5702287,733.7181185
43.03595069,131.9018941,25.24228811,42.03587283,327.2971942,429.8640402,722.5612719,732.9010478,285.0761109
43.02572853,131.9005097,28.44260879,55.45293178,741.4692629,466.961698,627.9410723,535.0864221,394.6851796
43.0205493,131.8841811,28.60243973,24.83570022,635.8499826,544.0807297,447.4131389,276.1276068,527.7125263
43.01670569,131.8997458,22.98304936,22.71756717,298.1420431,693.3074056,720.7778916,528.0009178,659.7934992
43.02706966,131.8997216,29.06761701,61.90495151,705.3199215,466.4785719,355.8494178,428.3008991,385.4938989
43.02171776,131.8991059,22.94950491,54.48582717,500.4847864,597.6036185,627.1666748,723.6428613,358.9492545
43.01649203,131.8986515,29.9619008,59.98704933,685.6614999,296.4936749,703.8583852,359.5237435,708.5974425
43.02446781,131.9020636,30.50728421,34.76748587,293.9108936,685.7300813,511.633907,698.5818619,547.3827137
43.02211202,131.8840146,26.48047956,55.15775415,664.9508102,587.2131125,277.1813544,498.4013412,619.5686356
43.02095628,131.8875904,24.83754584,62.14658869,492.7279831,321.5351344,510.0265533,423.1191196,646.2234513
43.03369044,131.9001387,22.03080592,63.29753881,717.1737701,606.9548898,553.266073,389.1851646,441.7813737
43.03350624,131.8917615,27.93825046,34.02216892,647.8041892,562.4103518,460.7828511,716.6214859,476.5792946
43.03195314,131.8846861,23.46255342,32.48354355,324.8568805,656.8925736,608.7278254,271.7733884,505.5585511
43.03023866,131.8901935,25.45100176,57.46618449,615.4523366,638.4749355,396.9129725,488.3675633,610.5031105
43.01977444,131.900089,22.95056046,38.07800881,264.628825,593.998993,429.3390028,282.233411,390.7867888
43.03370512,131.8887483,23.30349159,24.27822739,642.7218662,475.5473223,316.3685056,734.4037061,512.3885004
43.02895189,131.8927875,30.16775759,60.65024361,747.8599902,501.1197191,747.0660278,615.4671576,532.4666559
43.03443567,131.9010447,29.85936377,27.25047454,563.3346191,337.0745243,715.3104318,630.5096628,684.557289
43.0182834,131.8921536,23.78522411,48.49834108,281.5577631,455.8171934,583.5836201,576.3620654,683.2800671
43.03124659,131.8856643,24.42480895,37.10694242,695.2619884,308.8175226,252.6024575,456.5413068,471.7880149
43.03341108,131.8909684,23.43759043,24.73138395,313.3023043,299.6984546,461.0163557,351.2937808,572.9311555
43.02190381,131.8975106,23.09649323,30.48708449,523.3361636,271.3592432,653.2225765,387.2083418,508.5411434
43.02179093,131.8970847,29.09004894,18.47915132,627.7123361,485.1683295,282.3981437,673.3659704,693.2910842
43.03041461,131.9017809,26.56273919,25.67005872,434.3226639,623.1773572,263.4879494,580.6657275,642.7134511
43.03033457,131.900651,21.61780585,20.05248437,259.5038175,469.4707607,745.2527418,300.6384436,576.1157271
43.01920414,131.8863176,26.89421291,53.90261667,397.9127033,283.3341743,679.5262384,652.8172095,396.681855
